cnpj;tx_razao_social_osc;tx_nome_fantasia_osc;dt_fundacao_osc;removida_do_mosc;data_fechamento;ano_fechamento;tx_endereco_completo;municipio_nome;UF_Sigla;longitude;latitude;cnae;Area_Assistencia_social;Populacao
51816965000198;SOCIEDADE OBREIROS DA CARIDADE;;1983-01-26;não;;;RUA DR. OSCAR WERNECK1451, CENTRO, Bebedouro, SP, 14701120;Bebedouro;SP;-48,4837654559996;-20,9543888959996;87115.0;1.0;78.257
60919909000765;ASSOCIACAO PROTETORA DA INFANCIA PROVINCIA DE SAO PAULO;RECANTO PASSIONISTA SAO VICENTE DE PAULO;1966-12-16;não;;;AVENIDA PEDRO HORTAL1620, NOVO LAR, Bebedouro, SP, 14701282;Bebedouro;SP;-48,4902061619996;-20,9622914209996;87115.0;1.0;78.257
60253655000101;MISSAO RESTAURACAO;;1990-09-18;não;;;AVENIDA HAMLETO STAMATO, 516, , VILA ALTO DO SUMARE, Bebedouro, SP, 14711200;Bebedouro;SP;-48,457361;-20,938836;87301.0;1.0;78.257
9124898000184;ASSOCIACAO MENINA DOS OLHOS DOS DEFICIENTES VISUAIS DE BEBEDOURO;AMO;2007-09-06;não;;;PRACA JOSE STAMATO SOBRINHO129, CENTRO, Bebedouro, SP, 14701009;Bebedouro;SP;-48,4796577639996;-20,9520659359996;94995.0;1.0;78.257
20102666000168;UM FUTURO E UMA ESPERANCA;CASA ESPERANCAR;2014-03-26;não;;;AVENIDA AMELIA BERNARDINI CUTRALE, 2500, , RESIDENCIAL SAN CONRADO, Bebedouro, SP, 14701550;Bebedouro;SP;-48,491405;-20,957589;94308.0;1.0;78.257
11408406000124;GRUPO AMIGOS DO BRASIL - GAB;GAB;2009-12-09;não;;;RUA DAS PASSIONISTAS116, PARQUE RES. SANTO ANTONIO, Bebedouro, SP, 14702128;Bebedouro;SP;-48,4697694019996;-20,9636666699996;88006.0;1.0;78.257
45304854000108;CENTRO ASSISTENCIAL ESPIRITA DO CALVARIO AO CEU;;1973-07-16;não;;;RUA COLINA215, JARDIM CRUZEIRO DO SUL, Bebedouro, SP, 14701650;Bebedouro;SP;-48,4945346539996;-20,9463446299996;94308.0;1.0;78.257
64923675000195;SERVICO VOLUNTARIO PRO APAE DE BEBEDOURO;;1991-05-02;não;;;AVENIDA DO EDUCANDARIOSN, SANTO ANTONIO, Bebedouro, SP, 14700444;Bebedouro;SP;-48,4792391549996;-20,9402914699996;87115.0;1.0;78.257
74490848000182;CENTRO DE ESTUDOS ASSISTENCIAL NOVA VIDA;CEANO;1994-06-03;não;;;RUA AFONSO SILVA71, SALA 01, JD LARANJEIRAS, Bebedouro, SP, 14700444;Bebedouro;SP;-48,4792391549996;-20,9402914699996;87115.0;1.0;78.257
3277054000197;CENTRO INTERDISCIPLINAR DE PESQUISA E ACAO SOCIAL;CIPAS;1999-07-14;não;;;NA VICINAL FABIANO ZACARELLISN, POVOADO ANDES, Bebedouro, SP, 14702190;Bebedouro;SP;-48,4694767119996;-20,9601016619996;88006.0;1.0;78.257
60253655000284;MISSAO RESTAURACAO;CENTRO DE MISSOES;1991-03-21;não;;;VARIANTE HAMLETO STAMATO516, SUMARE, Bebedouro, SP, 14711200;Bebedouro;SP;-48,4631331269997;-20,9393185339996;87301.0;1.0;78.257
7095507000115;ASSOCIACAO SOCIO EDUCACIONAL E CULTURAL DE BEBEDOURO;ASSOCIACAO DOS LEVITAS;2004-10-27;não;;;AVENIDA MARIO RIMOLI1490, JARDIM SAO FERNANDO, Bebedouro, SP, 14708038;Bebedouro;SP;-48,4989640689996;-20,9223903539996;88006.0;1.0;78.257
74490731000107;ASSOCIACAO DOS DIABETICOS DE BEBEDOURO;;1994-04-13;não;;;RUA BRANDAO VERAS976, CENTRO, Bebedouro, SP, 14700444;Bebedouro;SP;-48,4792391549996;-20,9402914699996;87115.0;1.0;78.257
21321798000143;ASSISTENCIA SOCIAL DE COMBATE AO CANCER;A. S. C. C.;2014-10-23;não;;;RUA ANGELO REBELATTO1082, JARDIM TROPICAL, Bebedouro, SP, 14702170;Bebedouro;SP;-48,4716048619996;-20,9675161119996;88006.0;1.0;78.257
48029532000188;SOS - SERVICOS DE OBRAS SOCIAIS;S O S/ G R V V A A;1977-04-16;não;;;PRACA ABILIO MANOEL14, CENTRO, Bebedouro, SP, 14700349;Bebedouro;SP;-48,4811651319996;-20,9441164089996;88006.0;1.0;78.257
26939620000184;INSTITUTO SALVE SAO JORGE;INSTITUTO SALVE SAO JORGE;2017-01-09;não;;;RUA JAIME PINTO DE ALMEIDA, 891, , RESIDENCIAL CENTENARIO, Bebedouro, SP, 14711430;Bebedouro;SP;-48,455912;-20,945618;88006.0;1.0;78.257
31187854000152;ASSOCIACAO BRASILEIRA DE ASSISTENCIA A CRIANCA PORTADORA DE CANCER PEQUENINOS DO BRASIL;INSTITUTO PEQUENINOS DO BRASIL;2018-08-09;não;;;RUA JABOTICABAL16, JARDIM CIRANDA, Bebedouro, SP, 14700530;Bebedouro;SP;-48,4842799409996;-20,9384479359996;88006.0;1.0;78.257
33373693000117;TERAPIA DO RISO - ASSOCIACAO DE INCENTIVO AO VOLUNTARIADO HIGOR GABRIEL NICOLETI;;2019-03-07;não;;;RUA NOSSA SENHORA DE FATIMA470, SALA  02, CENTRO, Bebedouro, SP, 14700150;Bebedouro;SP;-48,4910331659996;-20,9644108849996;88006.0;1.0;78.257
60253655000527;MISSAO RESTAURACAO;CASA DE RECUPERAO DE DEPENDENTES QUIMICOS;2008-09-26;não;;;RODOVIA BRIGADEIRO FARIA LIMAS/N, KM    383, ZONA RURAL, Bebedouro, SP, 14700005;Bebedouro;SP;-48,4806480449996;-20,9497809589996;87301.0;1.0;78.257
7177002000108;'' ITACOLOMI '' - INSTITUTO DE APOIO SOCIAL DE VINHEDO;ITACOLOMI;2004-02-09;não;;;RUA TREZE DE MAIO, 190, , VILA GARCES, Vinhedo, SP, 13285546;Vinhedo;SP;-47,011453;-23,041619;94308.0;1.0;79.089
6151513000180;ASSOCIACAO FILANTROPICA ESPERANCA PARA TODOS;AFETO;2004-02-20;não;;;AVENIDA PRESIDENTE CASTELO BRANCO967, NOVA VINHEDO, Vinhedo, SP, 13284214;Vinhedo;SP;-46,9859859839996;-23,0069435429996;94308.0;1.0;79.089
2662604000129;ASSOCIACAO PARA PREVENCAO E RECUPERACAO HUMANA SOS-ESPERANCA E VIDA;;1998-06-23;não;;;RUA GUMERCINDO VIEIRA ROCHA348, CENTRO, Vinhedo, SP, 13280168;Vinhedo;SP;-46,9837604009996;-23,0306722139996;94308.0;1.0;79.089
564253000198;ASSOCIACAO DOS APOSENTADOS E BENEFICIADOS DE VINHEDO;;1995-04-25;não;;;RUA MANAUS20, VL PLANALTO, Vinhedo, SP, 13280001;Vinhedo;SP;-46,9712335109996;-23,0366949229996;87115.0;1.0;79.089
55068811000388;ASSOCIACAO DE PAIS BANESPIANOS DE EXCEPCIONAIS - APABEX;;1994-08-29;não;;;RUA AGENOR DE MATOS715, BAIRRO DA CAPELA, Vinhedo, SP, 13280001;Vinhedo;SP;-47,0132740639996;-23,0391432719996;87301.0;1.0;79.089
59012583000113;LAR CARLOS AUGUSTO BRAGA;LARCAB;1989-11-23;não;;;RUA PARAIBA90, VILA JOAO XXLII, Vinhedo, SP, 13280001;Vinhedo;SP;-46,9792307279996;-23,0156609839996;94308.0;1.0;79.089
52363744000174;CENTRO DE ESPECIALIDADES INTEGRADAS DE VINHEDO;;1984-11-08;não;;;AVENIDA PASCOA ZANETTI TREVISAN, 479, , SANTA ROSA, Vinhedo, SP, 13289172;Vinhedo;SP;-46,9813626571;-23,0381316892;94308.0;1.0;79.089
9385590000192;ASSOCIACAO DE RESPONSABILIDADE CRISTA E ASSISTENCIAL;ARCA;2008-02-08;não;;;RUA MANOEL MATHEUS1323, SANTA ROSA, Vinhedo, SP, 13289144;Vinhedo;SP;-46,9840232839996;-23,0391778129996;94308.0;1.0;79.089
48200851000104;ASSOCIACAO VINHEDENSE DE EDUCACAO DO HOMEM DE AMANHA;GUARDINHA;1977-06-22;não;;;RUA JOAO JOSE PESCARINI (RESIDENCIAL FLORA)15, CENTRO, Vinhedo, SP, 13280172;Vinhedo;SP;-46,9738653949996;-23,0355199839996;94308.0;1.0;79.089
19852116000187;ASSOCIACAO BENEFICENTE COMUNIDADE VINHEDO - COMUVINHEDO;COMUVINHEDO;2014-01-14;não;;;AVENIDA PINHEIRO815, VILA SANTANA, Vinhedo, SP, 13280001;Vinhedo;SP;-46,9809408079996;-23,0145726569996;88006.0;1.0;79.089
9385590000273;ASSOCIACAO DE RESPONSABILIDADE CRISTA E ASSISTENCIAL;ARCA II;2012-11-13;não;;;RUA FELISBINA CORAZZARI MATHEUS342, VILA JOAO XXIII, Vinhedo, SP, 13280001;Vinhedo;SP;-46,9837604009996;-23,0306722139996;94308.0;1.0;79.089
67162701000106;ROTARY CLUB DE VINHEDO;ROTARY CLUB DE VINHEDO;1992-05-26;não;;;AVENIDA ANA LOMBARDI GASPARINI15, SALA  02, CENTRO, Vinhedo, SP, 13280001;Vinhedo;SP;-46,9837604009996;-23,0306722139996;87301.0;1.0;79.089
9385590000435;ASSOCIACAO DE RESPONSABILIDADE CRISTA E ASSISTENCIAL;ARCA;2014-12-01;não;;;RUA JOSE NICOLAU VON ZUBEN75, VILA GARCES, Vinhedo, SP, 13280001;Vinhedo;SP;-46,9837604009996;-23,0306722139996;94308.0;1.0;79.089
3437224000153;ASSOCIACAO COMUNITARIA VINHEDENSE DE EDUCACAO E CULTURA;;1999-10-07;não;;;AVENIDA INDEPENDENCIA(JARDIM ALBA), 5407, , SANTA ROSA, Vinhedo, SP, 13289038;Vinhedo;SP;-46,981182;-23,028167;85414.0;1.0;79.089
6346377000183;INSTITUTO INGO HOFFMANN;;2004-06-22;não;;;RUA JOAO PINHEIRO179, SALA  02, CENTRO, Vinhedo, SP, 13280111;Vinhedo;SP;-46,9726110609996;-23,0320446589996;94308.0;1.0;79.089
60833803002526;ASSOCIACAO BENEDITINA DE EDUCACAO E ASSISTENCIA SOCIAL;RESIDENCIAL DIVINA PROVIDENCIA;1995-01-02;não;;;RUA MARIA REGINA GIUNCO200, BOSQUE, Vinhedo, SP, 13280001;Vinhedo;SP;-46,9665677799996;-23,0185104309996;87115.0;1.0;79.089
61600839013133;CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E;;2009-03-31;não;;;AVENIDA BENEDITO STORANI1390, SUBSL, JARDIM ALVES NOGUEIRA, Vinhedo, SP, 13280001;Vinhedo;SP;-46,9824869439996;-23,0268339909996;88006.0;1.0;79.089
72912140000147;LAR DA CARIDADE DE VINHEDO;ASILO;1970-12-16;não;;;AVENIDA NOSSA SRA DAS GRACAS145, VILA CASCAIS, Vinhedo, SP, 13280001;Vinhedo;SP;-46,9837604009996;-23,0306722139996;87115.0;1.0;79.089
9385590000354;ASSOCIACAO DE RESPONSABILIDADE CRISTA E ASSISTENCIAL;ARCA;2013-12-27;não;;;RUA JOSE MATHEUS SOBRINHO, 405, , CENTRO, Vinhedo, SP, 13280005;Vinhedo;SP;-46,9832769133;-23,0139935994;87301.0;1.0;79.089
12208084000132;ASSOCIACAO BENEFICENTE VICENTINOS DE VINHEDO - ABEVI;ABEVI;2010-05-19;não;;;RUA MANOEL MATHEUS623, LOJA  4, CENTRO, Vinhedo, SP, 13280103;Vinhedo;SP;-46,9840232839996;-23,0391778129996;88006.0;1.0;79.089
58388505000155;SOCIEDADE BENEFICIENTE MISSIONARIA DE SENHORAS;;1988-10-04;não;;;RUA GAROUPA92, RESIDENCIAL AQUARIO, Vinhedo, SP, 13280001;Vinhedo;SP;-46,9835938299996;-23,0240892009996;87115.0;1.0;79.089
9065348000212;REENCONTRO- CENTRO DE TRATAMENTO PARA DEPENDENTES DE ALCOOL E OUTRAS DROGAS;REENCONTRO SOCIEDADE E FAMILIA;2016-01-07;não;;;ESTRADA DA CAPELA1199, ELDORADO, Vinhedo, SP, 13280001;Vinhedo;SP;-47,0028939729996;-23,0400779639996;94308.0;1.0;79.089
7670097000199;CENTRO DE TRATAMENTO PARA DEPENDENTES DE ALCCOL E DROGAS RAIOS DE SOL;;2005-10-25;não;;;RUA ANGELO ROBERTO POZUTTO210, AP 21 BLOCO G, VILA JUNQUEIRA, Vinhedo, SP, 13280001;Vinhedo;SP;-46,9837604009996;-23,0306722139996;87204.0;1.0;79.089
50951466000221;SOS SERVICO DE OBRAS SOCIAIS;ABRIGO SANTA DULCE DOS POBRES;2017-02-16;não;;;ESTRADA MUNICIPAL DA CAPELA1199, MARAMBAIA, Vinhedo, SP, 13287000;Vinhedo;SP;-47,0028939729996;-23,0400779639996;87301.0;1.0;79.089
35520540000180;ASSOCIACAO VINHEDENSE DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL;INSTITUTO SER COM AMOR;2019-10-15;não;;;RUA ESTURJAO, 351, , NOVA VINHEDO, Vinhedo, SP, 13284012;Vinhedo;SP;-46,984025;-23,027605;87115.0;1.0;79.089
37501038004064;ASSOCIACAO ESPIRITA LAR MARIA DE LOURDES;;2023-09-06;não;;;AVENIDA BENEDITO STORANI, 792, LOTE  33G                 QUADRAJ, SANTA ROSA, Vinhedo, SP, 13289004;Vinhedo;SP;-46,982574848;-23,0269092429;88006.0;1.0;79.089
55054523000102;PROJETO SOCIAL MAOS EM ACAO;;2024-05-08;não;;;RUA MARI CURI, 129, , CAPELA, Vinhedo, SP, 13285760;Vinhedo;SP;-47,008381;-23,047952;88006.0;1.0;79.089
9065348000131;REENCONTRO- CENTRO DE TRATAMENTO PARA DEPENDENTES DE ALCOOL E OUTRAS DROGAS;REENCONTRO;2007-09-04;não;;;AVENIDA CAROLINA VON ZUBEN858, JARDIM VISTA ALEGRE, Vinhedo, SP, 13280001;Vinhedo;SP;-47,0060063509996;-23,0281749379996;94308.0;1.0;79.089
19064376000198;COMUNIDADE TERAPEUTICA EDUCACIONAL;;2013-09-19;não;;;ESTRADA CORONEL VICTOR ANTONIO ATOLINO200, PAU ARCADO, Campo Limpo Paulista, SP, 13234613;Campo Limpo Paulista;SP;-46,7270307719996;-23,2224368539996;87204.0;1.0;79.781
27210239000142;ASSOCIACAO RECOMECANDO A VIVER;;2017-02-14;não;;;ESTRADA SANTO AGOSTINHO525, ESTANCIA SAO PAULO, Campo Limpo Paulista, SP, 13234194;Campo Limpo Paulista;SP;-46,7285257839996;-23,1986009949996;87204.0;1.0;79.781
3971311000196;CENTRO COMUNITARIO LOS ANGELES, CALIFORNIA E SANTO ANTONIO;LACASA;2000-07-20;não;;;RUA BENEDITO DE PAULA CORDEIRO200, CASA, JARDIM CALIFONIA, Campo Limpo Paulista, SP, 13232205;Campo Limpo Paulista;SP;-46,7651035559997;-23,2118623269996;88006.0;1.0;79.781
2570812000106;ACAO SOCIAL ARCO-IRIS ASAI;;1998-04-08;não;;;ESTRADA DA BRAGANTINA6801, EST SAO PAULO, Campo Limpo Paulista, SP, 13230001;Campo Limpo Paulista;SP;-46,7865141139996;-23,2067116459996;94308.0;1.0;79.781
12471505000113;INSTITUICAO ASSISTENCIAL OBRA, CARIDADE E ACAO - OCA.;;2010-08-12;não;;;RUA JOSE HONORATO363, VILA IPE, Campo Limpo Paulista, SP, 13238670;Campo Limpo Paulista;SP;-46,7577580659996;-23,2418092979996;88006.0;1.0;79.781
33648056001005;INSTITUTO DAS FRANCISCANAS MISSIONARIAS DE MARIA NO BRASIL;CASA NOSSA SENHORA DO CAMINHO;1971-09-10;não;;;RUA ESTRADA DO GARCIA2185, JARDIM MARCHETTI, Campo Limpo Paulista, SP, 13230400;Campo Limpo Paulista;SP;-46,7883406029996;-23,2084726469996;94910.0;1.0;79.781
51281137000100;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE C L PTA;;1980-01-22;não;;;RUA ANTONIO FARINA170, JARDIM AMERICA, Campo Limpo Paulista, SP, 13231200;Campo Limpo Paulista;SP;-46,7861305399996;-23,1999611729996;94308.0;1.0;79.781
68003193000178;ACAO SOCIAL SAO FRANCISCO DE ASSIS ASSFA;;1993-10-11;não;;;RUA BORBA GATO60, VILA THOMAZINA, Campo Limpo Paulista, SP, 13230400;Campo Limpo Paulista;SP;-46,7883406029996;-23,2084726469996;94308.0;1.0;79.781
4859585000150;ENTIDADE CASA DA PAZ;PROJETO CASA DA PAZ;2001-09-17;não;;;RUA JOSE ASCOLI39, JD CALIFORNIA, Campo Limpo Paulista, SP, 13230001;Campo Limpo Paulista;SP;-46,7865141139996;-23,2067116459996;87301.0;1.0;79.781
3864895003701;ASSOCIACAO ASSISTENCIAL COMUNITARIA AZARIAS;ALBERGUE ASSISTENCIAL COMUNITARIO AZARIAS;2019-03-21;não;;;RUA ROMA380, CHACARAS NOVO HAMBURGO, Campo Limpo Paulista, SP, 13233104;Campo Limpo Paulista;SP;-46,7860251389996;-23,1723130219996;87301.0;1.0;79.781
33549994000159;CENTRO DE REABILITACAO MAANAIM - CRM;CASA DE RECUPERACAO MAANAIM;2019-04-26;não;;;RUA HUMBERTO CERESER403, COND  VILLE SAINT JAMES II, VILLE SAINT JAMES II, Campo Limpo Paulista, SP, 13233660;Campo Limpo Paulista;SP;-46,7328251189996;-23,1944725559996;87301.0;1.0;79.781
4498238000140;ASSOCIACAO CASA DO SENHOR JESUS;;2001-06-01;não;;;ESTRADA DO GARCIA2185, JARDIM MARCHETTI, Campo Limpo Paulista, SP, 13232400;Campo Limpo Paulista;SP;-46,7685964439996;-23,2178082779996;87204.0;1.0;79.781
60543089000245;ASSOCIACAO SUICA DE BENEFICENCIA HELVETIA;;1969-12-31;não;;;ESTRADA DAS PEROBAS51, ESTANCIA FIGUEIRA BRANCA, Campo Limpo Paulista, SP, 13233513;Campo Limpo Paulista;SP;-46,7576354159996;-23,1795752969996;87115.0;1.0;79.781
67170431000177;LAR PEDACINHO DE LUZ;RESIDENCIAL SENIOR SAO FRANCISCO DE ASSIS;1993-03-03;não;;;RUA AGENOR INACIO89, JARDIM SANTA BRANCA, Campo Limpo Paulista, SP, 13231500;Campo Limpo Paulista;SP;-46,7849866879996;-23,2194037709996;87115.0;1.0;79.781
29245902000170;COMUNIDADE TERAPEUTICA PROJETO VIDA RESGATANDO ALMAS;PROJETO VIDA RESGATANDO ALMAS;2017-09-18;não;;;ESTRADA DO MATAO507, PAU ARCADO, Campo Limpo Paulista, SP, 13234603;Campo Limpo Paulista;SP;-46,7225470829996;-23,2192360129996;87204.0;1.0;79.781
52315199000140;COMUNIDADE ESPIRITA CAIRBAR SCHUTEL;;1973-06-27;não;;;AVENIDA SALDANHA DA GAMA748, CENTRO, Matão, SP, 15990224;Mat�o;SP;-48,3703593249996;-21,6021760609996;94308.0;1.0;81.075
45341245000110;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MATAO;APAE DE MATAO;1973-05-22;não;;;ALAMEDA DA SAUDADE100, JARDIM PEREIRA, Matão, SP, 15990842;Mat�o;SP;-48,3739633109996;-21,5991330469996;94308.0;1.0;81.075
7561941000143;ASSOCIACAO DE ASSISTENCIA SOCIAL DORCAS;ASSISTENCIA SOCIAL DORCAS;2004-06-07;não;;;AVENIDA MARIO PINOTTI3193, JARDIM PARAISO I, Matão, SP, 15991336;Mat�o;SP;-48,3393077679996;-21,6337535009996;88006.0;1.0;81.075
68326073000101;Associacao De Pais E Mestres Da Eepg Guerino Vedoato;APM;1993-06-02;sim;;;AVENIDA TIRADENTES, ALTO, MATAO, SP;Mat�o;SP;-48,3647011599996;-21,6060911499996;87115.0;1.0;81.075
4810408000180;ASSOCIACAO DOS MORADORES DOS BAIRROS JD.SAO JOSE, JD.ITALIA, JD.BRASIL, PARQUE ALIANCA I E II E VILA JANDIRA;;2001-06-25;não;;;RUA ARMANDO ANTONIO MOCHETTI258, JARDIM ITALIA, Matão, SP, 15996070;Mat�o;SP;-48,3750965439996;-21,5848052139996;94308.0;1.0;81.075
3761235000194;CENTRO MUNICIPAL DE ENSINO ESPECIAL PARA SURDOS 'EDRA CRISTIANE CHIOZZINI';;2000-03-31;não;;;RUA CARLOS MONTEIRO DE CASTRO105, JARDIM DAS ACACIAS, Matão, SP, 15990534;Mat�o;SP;-48,3580691999996;-21,6182848629996;88006.0;1.0;81.075
57717845000110;Ass De Pais E Mestres Da Eepg Dep Joao Salgado Sobrinho;;1989-02-22;sim;;;AVENIDA ALDO NICOLUCCI 560, JARDIM SÃO JOSÉ, MATAO, SP, 15996036;Mat�o;SP;-48,3771187469996;-21,5898788269996;87115.0;1.0;81.075
52316544000322;LAR SAO VICENTE DE PAULO;VILA VICENTINA;1983-08-09;não;;;RUA SINHARINHA FROTA30, VL PEREIRA, Matão, SP, 15990838;Mat�o;SP;-48,3606250289996;-21,6084145559996;87115.0;1.0;81.075
957947000195;ASSOCIACAO PROMOCIONAL ALPHA E OMEGA;APAO;1995-11-30;não;;;RUA RUI BARBOSA464, CENTRO, Matão, SP, 15990030;Mat�o;SP;-48,3698090559996;-21,6008946429996;94308.0;1.0;81.075
63908641000169;ASSOCIACAO MATONENSE PARA A PROMOCAO DO ESPORTE, LAZER E CULTURA;;2019-12-02;não;;;RUA BENTO DE MIRANDA MELLO, 942, , RESIDENCIAL OLIVIO BENASSI, Matão, SP, 15993037;Mat�o;SP;-48,364284;-21,620904;88006.0;1.0;81.075
52316544000160;LAR SAO VICENTE DE PAULO;;1970-11-13;não;;;RUA SINHARINHA FROTA30, VL PEREIRA, Matão, SP, 15990838;Mat�o;SP;-48,3606250289996;-21,6084145559996;87115.0;1.0;81.075
54169826000108;LAR SAO VICENTE DE PAULO;;1985-09-24;não;;;RUA SINHARINHA FROTA30, VL PEREIRA, Matão, SP, 15990838;Mat�o;SP;-48,3606250289996;-21,6084145559996;87115.0;1.0;81.075
11904543000150;ASSOCIACAO MATONENSE DE ASSISTENCIA E INTEGRACAO;AMAI;2010-04-12;não;;;AVENIDA BALDAN2801, RES OLIVIO BENASSI, Matão, SP, 15990650;Mat�o;SP;-48,3663426729996;-21,6157231769996;94308.0;1.0;81.075
2868488000107;ASSOCIACAO PAULISTA FEMININA DE COMBATE AO CANCER DE MATAO;A.P.F.C.C.-MATAO;1996-10-17;não;;;AVENIDA XV DE NOVEMBRO281, CENTRO, Matão, SP, 15990630;Mat�o;SP;-48,3599324699996;-21,5930253109996;88006.0;1.0;81.075
52394095000179;A A A M ASSOCIACAO ANTI ALCOOLICA DE MATAO;;1985-06-18;não;;;RUA SINHARINHA FROTA441, CENTRO, Matão, SP, 15990060;Mat�o;SP;-48,3633653689996;-21,6071207039996;94308.0;1.0;81.075
52316379000147;EDUCANDARIO SANTO ANTONIO;;1970-07-07;não;;;RUA JOSE BONIFACIO1670, SANTA CRUZ, Matão, SP, 15990335;Mat�o;SP;-48,3614902789996;-21,6055734509996;87301.0;1.0;81.075
7480617000109;ASSOCIACAO DOS DEFICIENTES VISUAIS DE MATAO - ADEVIMA;ADEVIMA;2005-07-04;não;;;RUA CARLOS MONTEIRO DE CASTRO75, RESIDENCIAL DAS ACACIAS, Matão, SP, 15990534;Mat�o;SP;-48,3580691999996;-21,6182848629996;94308.0;1.0;81.075
60242054000195;ASSOCIACAO BENEFICENTE O BOM SAMARITANO;O BOM SAMARITANO;1989-11-09;não;;;AVENIDA CAMPOS SALES1345, VILA GUARANI, Matão, SP, 15990510;Mat�o;SP;-48,3546225549997;-21,6128717809996;87301.0;1.0;81.075
61600839012323;CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E;CIEE;2008-07-25;não;;;RUA DOMINGOS SCHIAVETTO460, JARDIM BALISTA, Matão, SP, 15990272;Mat�o;SP;-48,3527906829996;-21,6019464889996;88006.0;1.0;81.075
9309903000123;ASSOCIACAO TAVORA DE KARATE - DO;;2007-12-26;não;;;AVENIDA ANTONIO DA SILVA COELHO43, CXPST 248, BAIRRO ALTO, Matão, SP, 15997072;Mat�o;SP;-48,3606003589996;-21,5909310389996;85911.0;1.0;81.075
5246174000152;ASSOCIACAO DOS DEFICIENTES DE MATAO;ADEMA;2002-08-08;não;;;AVENIDA SALDANHA DA GAMA1165, VILA GUARANI, Matão, SP, 15997058;Mat�o;SP;-48,3714615079996;-21,6042686239996;94308.0;1.0;81.075
64925217000195;ASSOCIACAO PROMOCIONAL RENASCER;;1991-06-18;não;;;RUA JOSE ARTIMONTE1834, BOM RETIRO, Matão, SP, 15990405;Mat�o;SP;-48,3504044059996;-21,6052966969996;87204.0;1.0;81.075
10324155000137;COMUNIDADE TERAPEUTICA EVOLUCAO;ONG EVOLUCAO;2008-07-30;não;;;AVENIDA MANOEL MINGORANCI204, JD. SAO JOSE, Matão, SP, 15996040;Mat�o;SP;-48,3752064389996;-21,5894432039996;87204.0;1.0;81.075
52316544000241;LAR SAO VICENTE DE PAULO;ASILO SAO VICENTE DE PAULO;1983-08-09;não;;;RUA SINHARINHA FROTA30, VL PEREIRA, Matão, SP, 15990838;Mat�o;SP;-48,3606250289996;-21,6084145559996;87115.0;1.0;81.075
3502332000162;GASPA-GRUPO DE APOIO E SOLIDARIEDADE AOS PORTADORES DO VIRUS QUE PROVOCA A AIDS;;1999-11-10;não;;;AVENIDA ROSSI672, VILA SANTA CRUZ, Matão, SP, 15990375;Mat�o;SP;-48,3569343729996;-21,6057972769996;94308.0;1.0;81.075
7318460000101;ASSOCIACAO MATONENSE DE PAIS E AMIGOS DO BASQUETE;;2005-04-05;não;;;AVENIDA JOAO CARVALHO82, RESIDENCIAL MONTE CARLO, Matão, SP, 15991182;Mat�o;SP;-48,3500670979996;-21,6172532009996;85911.0;1.0;81.075
31835338000197;ASSOCIACAO BENEFICENTE AMAR - ABA;ASSOCIACAO - ABA;2018-09-17;não;;;AVENIDA TROLESI4158, PARQUE IMPERIAL, Matão, SP, 15991000;Mat�o;SP;-48,3529646569996;-21,6126731809996;88006.0;1.0;81.075
5533962000634;ASSOCIACAO PAO NOSSO - APN;;2023-05-18;não;;;AVENIDA QUINZE DE NOVEMBRO1677, ALTO, Matão, SP, 15997074;Mat�o;SP;-48,3685499809996;-21,6092013099996;87204.0;1.0;81.075
36997181000110;ASSOCIACAO TIAGO ROCHA;ASSOCIACAO TIAGO TIAGO;2019-08-23;não;;;RUA MARIO MARCOS ALVES1205, RESIDENCIAL EUDES BENASSI, Matão, SP, 15993814;Mat�o;SP;-48,3656468919996;-21,6257190089996;88006.0;1.0;81.075
5558379000173;ASSOCIACAO BENEFICENTE AMOR - ABA;ABA;2003-01-31;não;;;AVENIDA TROLESI2659, 1 ANDAR, JARDIM AEROPORTO, Matão, SP, 15991200;Mat�o;SP;-48,3466285259996;-21,6004133509996;87301.0;1.0;81.075
2790552000257;COMUNIDADE TEOLOGICA AMOR E VERDADE;;2015-10-09;não;;;RODOVIA RAPOSO TAVARES KM53+0,27459, JARDIM CARDOSO (MAILASQUI), São Roque, SP, 18143821;S�o Roque;SP;-47,1330859899996;-23,5226980169996;87204.0;1.0;81.366
1732648000115;GRUPO DE APOIO BEM AVENTURADA AOS TOXICOMANOS E ALCOOLA;GABATA;1996-09-23;não;;;RUA VEREADOR BENEDITO DA SILVA CESAR999, JD. LAS BRISAS, São Roque, SP, 18130999;S�o Roque;SP;-47,1333156749996;-23,5314491689996;87115.0;1.0;81.366
4551839000179;ASSOCIACAO BENEFICENTE LAR MAE DA PROVIDENCIA SANTA MARIA MAIOR;;2001-06-19;não;;;RODOVIA ENGENHEIRO RENE BENEDITO DA SILVA258,       KM 54, VOLTA GRANDE, São Roque, SP, 18140007;S�o Roque;SP;-47,0462785669996;-23,5415249239996;94308.0;1.0;81.366
