cnpj;tx_razao_social_osc;tx_nome_fantasia_osc;dt_fundacao_osc;removida_do_mosc;data_fechamento;ano_fechamento;tx_endereco_completo;municipio_nome;UF_Sigla;longitude;latitude;cnae;Area_Assistencia_social
62264494001736;CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO;CEC SAO FRANCISCO E SANTO ANDRE;1987-01-21;não;;;RUA CAMPO DE PIRATININGA75, JARDIM SANTO ANDRE, São Paulo, SP, 08390070;S�O PAULO;SP;-46,4431969999996;-23,6290517659996;88006.0;1.0
62264494003194;CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO;CEC SAO FRANCISCO DE ASSIS;1987-01-21;não;;;RUA TENENTE ANTONIO JOAO103, BRAS, São Paulo, SP, 03047030;S�O PAULO;SP;-46,6019109009996;-23,5395367659996;88006.0;1.0
62264494003780;CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO;CEC SANTA MARINA;1987-01-21;não;;;RUA ENGENHEIRO PEGADO205, VILA CARRAO, São Paulo, SP, 03430003;S�O PAULO;SP;-46,5365421549996;-23,5502664909996;88006.0;1.0
62264494003860;CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO;CEC SANTA ROSA DE LIMA;1987-01-21;não;;;RUA ANTONIO GABRIEL FRANZON555, JARDIM ELBA, São Paulo, SP, 03979080;S�O PAULO;SP;-46,5093148219996;-23,6192424619996;88006.0;1.0
61511127000160;SOCIEDADE BRASILEIRA DE CULTURA JAPONESA E DE ASSISTENCIA SOCIAL;CULTURA JAPONESA;1968-12-10;não;;;RUA SAO JOAQUIM381, LIBERDADE, São Paulo, SP, 01508001;S�O PAULO;SP;-46,6357588079996;-23,5612317039996;94308.0;1.0
62264494004409;CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO;CEC TABOR;1987-01-21;não;;;ESTRADA DA COLONIA120, JARDIM SAO GONCALO, São Paulo, SP, 08370190;S�O PAULO;SP;-46,7193567449996;-23,8395836589996;88006.0;1.0
62264494006029;CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO;CEC SAO PEDRO APOSTOLO;2009-07-03;não;;;RUA ENTA312,       NUMEROS  312 / 318, ALTO DA MOOCA, São Paulo, SP, 03195010;S�O PAULO;SP;-46,5819778599996;-23,5706637789996;88006.0;1.0
62264494006452;CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO;MORADA SAO MARTINHO DE LIMA;2010-12-30;não;;;PRACA SENADOR MORAIS DE BARROS160, BRAS, São Paulo, SP, 03014010;S�O PAULO;SP;-46,6062389439996;-23,5395085069996;87301.0;1.0
62440045000215;ASSOCIACAO OBRA DO BERCO;C.E.I. ANA CLAUDINA CARVALHO FERRAZ DE CAMARGO;1991-12-19;não;;;RUA DO CHICO NUNES241, JARDIM REBOUCAS, São Paulo, SP, 05734110;S�O PAULO;SP;-46,7462654219996;-23,6286512119996;85112.0;1.0
62685276000108;OBRA ASSISTENCIAL SAO JOSE;;1969-11-27;não;;;RUA AUSTRIA535, JARDIM EUROPA, São Paulo, SP, 01447010;S�O PAULO;SP;-46,6800125879996;-23,5746213209996;94308.0;1.0
61699567000192;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;HOSPITAL SAO PAULO;1971-02-18;não;;;RUA NAPOLEAO DE BARROS715, VL CLEMENTINA, São Paulo, SP, 04024002;S�O PAULO;SP;-46,6439609629996;-23,5974452549996;86101.0;1.0
62013552000191;INSTITUTO DAS FILHAS DE SAO JOSE;;1968-03-29;não;;;RUA ESTER464, VL ALPINA, Santo André, SP, 09090290;SANTO ANDR�;SP;-46,5416143399996;-23,6530221899996;85139.0;1.0
62013552000515;INSTITUTO DAS FILHAS DE SAO JOSE;LAR DOM LUIZ CABURLOTTO;1968-03-29;não;;;RUA VICTOR MEIRELLES191, CENTRO, Santa Rita do Passa Quatro, SP, 13670000;SANTA RITA DO PASSA QUATRO;SP;-47,4798265129996;-21,7081835249996;88006.0;1.0
62205935000161;ASSISTENCIA UNIVERSAL BOM PASTOR;;1971-05-24;não;;;AVENIDA PALMIRA ROSSI1263, RECREIO SAO JORGE, Guarulhos, SP, 07144170;GUARULHOS;SP;-46,5173622279996;-23,4000463019996;85112.0;1.0
64919814000107;CASA DE APOIO BRENDA LEE;BRENDA LEE;1992-10-01;não;;;RUA MAJOR DIOGO779, BELA VISTA, São Paulo, SP, 01324001;S�O PAULO;SP;-46,6430077979997;-23,5552942689996;87301.0;1.0
65508863000110;CENTRO DE EDUC POP DA COMUNID NOSSA SENHORA APARECIDA;;1991-03-26;não;;;RUA MARIA DE NAZARE180, VILA SANTA INES, São Paulo, SP, 03812080;S�O PAULO;SP;-46,4689441239996;-23,4916080289996;94308.0;1.0
64025232000187;ASSOCIACAO BENCAO DE PAZ;BENCAO DE PAZ;1990-08-02;não;;;RUA RENATO RINALDI000517, VILA CARRAO, São Paulo, SP, 03426000;S�O PAULO;SP;-46,5355513119996;-23,5530685719996;85112.0;1.0
65043549000109;CRECHE NOVA VIDA;CRECHE NOVA VIDA;1994-06-30;não;;;PRACA ESMERALDA106, ANEXO 112, JARDIM AEROPORTO, Guaratinguetá, SP, 12512250;GUARATINGUET�;SP;-45,2071954829996;-22,7878743399996;85112.0;1.0
65511461000174;ASSOCIACAO APOSENTADOS E PENSIONISTAS DE CARAGUATATUBA;;1991-11-27;não;;;AVENIDA BRASILIA157, JARDIM JAQUEIRA, Caraguatatuba, SP, 11665285;CARAGUATATUBA;SP;-45,4305304689996;-23,6304655909996;94308.0;1.0
64924780000149;CENTRO DE CONVIVENCIA DE IDOSOS BENEDICTO JORGE;;1991-05-03;não;;;RUA ANTONIO O DOS SANTOS100, VILA N S DAS GRACAS, Miguelópolis, SP, 14530000;MIGUEL�POLIS;SP;-48,0314449589996;-20,1800842459996;94308.0;1.0
64033061000995;CARITAS CAMPO LIMPO - CCL;CARITAS SAO PEDRO APOSTOLO;2008-03-12;não;;;RUA MARIA CONCESSA DE MEDEIROS280, PARQUE PINHEIROS, Taboão da Serra, SP, 06767120;TABO�O DA SERRA;SP;-46,7840340909996;-23,6277882049996;85112.0;1.0
64187545000131;ASSOCIACAO LIBERDADE E VIDA;;1990-11-07;não;;;AVENIDA MENDONCA DE VASCONCELOS690, JARDIM ESTER, São Paulo, SP, 08330260;S�O PAULO;SP;-46,4647497489996;-23,6208980539996;87301.0;1.0
64717556000186;CASA DE REPOUSO NOSSA SENHORA APARECIDA DE PERUIBE;;1992-03-04;não;;;RUA VER JOSE DOS SANTOS, 245, , ESTANCIA BALNEARIA ANTONIO NOVAES, Peruíbe, SP, 11777300;PERU�BE;SP;-46,953412;-24,257901;94308.0;1.0
64929599000125;GUARDA MIRIM DE ITUVERAVA;GMI;1991-08-28;não;;;RUA CURUMINS260, JARDIM MARAJOARA, Ituverava, SP, 14500000;ITUVERAVA;SP;-47,7849957189996;-20,3324523539996;94308.0;1.0
65057176000125;CENTRO DE CONVIVENCIA DA 3 IDADE 'VIVA A VIDA';;1992-05-26;não;;;AVENIDA DR. PEREIRA DE MATTOS229, CENTRO, Caçapava, SP, 12281450;CA�APAVA;SP;-45,7064554359996;-23,1040295089996;88006.0;1.0
65088403000180;INSTITUTO CASA DO SOL - ICS;;1991-03-27;não;;;RUA DR OCTACILIO DE CARVALHO LOPES155, JARDIM SAO LUIS, São Paulo, SP, 05844180;S�O PAULO;SP;-46,7395914709996;-23,6546715019996;94308.0;1.0
65518359000109;CENTRO EDUCACIONAL A CRIANCA E ADOLESCENTE;;1991-06-11;não;;;RUA SHYZUE TAMURA478, PARQUE SAO LEONARDO, Embu das Artes, SP, 06845165;EMBU;SP;-46,8991755909996;-23,6452709059996;87301.0;1.0
64615511000109;ASSOCIACAO DE VALORIZACAO HUMANA;;1992-03-06;não;;;PROLONGAMENTO AVENIDA RUI BARBOSA629, JARDIM ALVORADA, Dracena, SP, 17900000;DRACENA;SP;-51,5371974949996;-21,4874289869996;86500.0;1.0
64616246000175;UNIAO POPULAR DE MORADIA ADAO MANOEL DA SILVA;;1990-12-04;não;;;RUA FRANCISCO GIL DE ARAUJO333, JD LOURDES, São Paulo, SP, 08452440;S�O PAULO;SP;-46,3932623549996;-23,5284787029996;88006.0;1.0
65712697000179;ASSOCIACAO OLIMPIENSE DE PROMOCAO DO ADOLECENTE;AOPA;1993-03-31;não;;;AVENIDA MENINA MOCASN, RECINTO DO FLOCORE, VILA HIPICA, Olímpia, SP, 15400000;OL�MPIA;SP;-48,8989350599997;-20,7425788479996;88006.0;1.0
65713612000177;ASSOCIACAO DE APOIO A CRIANCA E AO ADOLESCENTE DE JALES;A.A.C.A.J;1992-07-09;não;;;RUA ESPIRITO SANTO1844, JARDIM SAO JORGE, Jales, SP, 15704202;JALES;SP;-50,5486214599997;-20,2798309359996;88006.0;1.0
67658716000151;ASSOCIACAO UBATUBA EFICIENTE;AUBAE;1994-04-25;não;;;RUA LIBERDADE244, CENTRO, Ubatuba, SP, 11680000;UBATUBA;SP;-45,0755636199996;-23,4386081839996;94308.0;1.0
67836288000100;GRUPO PELA VALORIZACAO, INTEGRACAO E DIGNIDADE DO DOENTE DE AIDS  DE SAO PAULO (PELA VIDDA-  SP);GRUPO PELA VIDDA SP;1992-03-19;não;;;RUA GENERAL JARDIM566, VILA BUARQUE, São Paulo, SP, 01223010;S�O PAULO;SP;-46,6499172359996;-23,5444542009996;87301.0;1.0
66834672000100;C.P.C. - CENTRO DE PROMOCAO A CIDADANIA DA PESSOA COM DEFICIENCIA VISUAL;C.P.C.;1992-11-12;não;;;AVENIDA BANDEIRANTES, 2660, , VILA SANT'ANGELO, Americana, SP, 13478101;AMERICANA;SP;-47,3256971069;-22,7355504747;94308.0;1.0
67143818000134;CENTRO DE DEFESA DOS DIREITOS DA CRIANCA E DO ADOLESCENTE MONICA PAIAO TREVISAN;;1992-01-06;não;;;RUA VICENTE FRANCO TOLENTINO45, PARQUE SANTA MADALENA, São Paulo, SP, 03982180;S�O PAULO;SP;-46,5075784909996;-23,6123253979996;94308.0;1.0
67640441000129;LARAMARA ASSOCIACAO BRASILEIRA DE ASSISTENCIA A PESSOA COM DEFICIENCIA VISUAL;;1992-03-30;não;;;RUA CONSELHEIRO BROTERO338, BARRA FUNDA, São Paulo, SP, 01154000;S�O PAULO;SP;-46,6571666749997;-23,5302715509996;88006.0;1.0
66490715000188;SOCIEDADE CIVIL PROJETO CORAGEM DE DOIS CORREGOS;PROJETO CORAGEM;1994-03-15;não;;;AVENIDA BONSUCESSO1995, JARDIM ARCO IRIS, Dois Córregos, SP, 17300000;DOIS C�RREGOS;SP;-48,3823812259996;-22,3677723429996;88006.0;1.0
66491861000128;LAR DA DIVINA PROVIDENCIA;CASA DE REPOUSO;1994-07-18;não;;;RUA SUMIRA FERREIRA SANTIAGO, 155, , RINCAO DOS CARRAPATOS I, Itaí, SP, 18734085;ITA�;SP;-49,0978444;-23,4127268;87115.0;1.0
66518267000183;CENTRO DE ESTUDOS E PESQUISAS DR JOAO AMORIM;CEJAM;1991-07-26;não;;;AVENIDA DA LIBERDADE, 765, CONJ  111, LIBERDADE, São Paulo, SP, 01503001;S�O PAULO;SP;-46,637553;-23,559553;86305.0;1.0
66841057000555;LAR DE NUTRICAO A INFANCIA SOUZA ANDRADE;LANISA;2008-04-15;não;;;RUA RUA CINCO272, CENTRO, Rio Claro, SP, 13500040;RIO CLARO;SP;-47,5587546919996;-22,4184901879996;88006.0;1.0
66841057000636;LAR DE NUTRICAO A INFANCIA SOUZA ANDRADE;LANISA;2008-11-11;não;;;RUA S QUATRO (S4)58, RECANTO UNIVERSITARIO, Rio das Pedras, SP, 13390000;RIO DAS PEDRAS;SP;-47,6051095159996;-22,8422086949996;88006.0;1.0
67187484000109;ASSOCIACAO BENEFICENTE CANTINHO DA MEIMEI;;1992-02-26;não;;;RUA PROFESSOR OSWALDO CONEGLIAN1, -, JARDIM ICARAI, São Bernardo do Campo, SP, 09830020;S�O BERNARDO DO CAMPO;SP;-46,5240231709996;-23,7797599749996;87301.0;1.0
66990896000101;NOSSO LAR;;1991-10-30;não;;;RUA CARLOS ANCHESCHI750, SETOR INDUSTRIAL AGUA VERMELHA, Sertãozinho, SP, 14175003;SERT�OZINHO;SP;-47,9927071409996;-21,1619680169996;87301.0;1.0
67009043000109;ASSOCIACAO CULTURAL E DESPORTIVA BANDEIRANTES;;1992-02-24;não;;;RUA ITAIQUARA155, ITABERABA, São Paulo, SP, 02803050;S�O PAULO;SP;-46,6940279299996;-23,4866654749996;88006.0;1.0
67357178000165;ASSOCIACAO AMIGOS DOS AUTISTAS DE ITU-AMAI;;1994-09-06;não;;;AVENIDA CAROLINA CARDIN PIUNTI250, JARDIM PADRE BENTO, Itu, SP, 13313130;ITU;SP;-47,3125465019996;-23,2510053469996;94308.0;1.0
65887382000162;ASSOC.COMUN.E BENEF. PE JOSE AUGUSTO MACHADO MOREIRA;;1991-08-09;não;;;AVENIDA SATELITE290, CIDADE SATELITE SANTA BARBARA, São Paulo, SP, 08330480;S�O PAULO;SP;-46,4711953889996;-23,6137876659996;94308.0;1.0
66078791000180;SERVICO DE INFORMACAO E DIVULGACAO NAR-ANON DA AREA DE SAO PAULO;SID / SP;1991-10-04;não;;;AVENIDA SENADOR QUEIROS96, SALA  905, CENTRO, São Paulo, SP, 01026001;S�O PAULO;SP;-46,6361360369996;-23,5387728879996;87204.0;1.0
66991282000144;AMA ASSOCIACAO DE AMIGOS DO AUTISTA DE BARRETOS;AMA;1992-01-03;não;;;RUA CHILE2015, NOVA AMERICA, Barretos, SP, 14783160;BARRETOS;SP;-48,5799997109996;-20,5774521859996;88006.0;1.0
67359778000162;CASA ESPIRITA DOUTOR BEZERRA DE MENEZES;;1992-05-18;não;;;RUA JOSEFA Z. KRAPF81, VILA BELA VISTA, Itapetininga, SP, 18206420;ITAPETININGA;SP;-48,0611683179996;-23,6177214349996;94910.0;1.0
67973545000155;LAR DONA COTINHA;LAR DONA COTINHA;1992-07-10;não;;;RUA MESSIAS DE PINA77, MOOCA, São Paulo, SP, 03162090;S�O PAULO;SP;-46,6016072329996;-23,5504477039996;94308.0;1.0
67361014000101;SOCIEDADE EDUCACIONAL DE APIAI;SEA;1993-09-30;não;;;RUA DAVID CARLOS MACKNIGHT421, JD PARAISO, Apiaí, SP, 18320000;APIA�;SP;-48,8376557139996;-24,5070419569996;94308.0;1.0
67984864000166;ASSOCIACAO MENINO DEUS;;1992-12-09;não;;;AVENIDA NOSSA SENHORA DO O1431, BAIRRO DO LIMAO, São Paulo, SP, 02715000;S�O PAULO;SP;-46,6936251109996;-23,5047630899996;87301.0;1.0
67998161000197;PEVI - PROJETO ESPERANCA E VIDA;;1993-12-06;não;;;SITIO NOSSA SENHORA DAS GRACASKM 3, ZONA RURAL, São José do Rio Pardo, SP, 13720000;S�O JOS� DO RIO PARDO;SP;-46,8877458409996;-21,5957702749996;87204.0;1.0
66058942000139;ABC - ASSOCIACAO BENEFICENTE E COMUNITARIA NOVO MUNDO;CEI ABC NOVO MUNDO;1991-06-27;não;;;RUA JOSE DOS REIS55, SALA  02, PARQUE DA VILA PRUDENTE, São Paulo, SP, 03139040;S�O PAULO;SP;-46,5797225589996;-23,5862768499996;85112.0;1.0
67363358000150;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE LARANJAL PAULISTA;APAE DE LARANJAL PAULISTA;1992-11-04;não;;;RUA VITORIA ABUD30, SOLAR, Laranjal Paulista, SP, 18500000;LARANJAL PAULISTA;SP;-47,8264031769996;-23,0529187769996;94308.0;1.0
67991521000129;ASSOCIACAO DE APOIO A PORTADORES DE AIDS ESPERANCA E VIDA;AGAEVI;1992-09-21;não;;;RUA ANTONIO NAME CHAIB195, JARDIM ANCHIETA, Campinas, SP, 13060006;CAMPINAS;SP;-47,0971576209996;-22,9272261029996;87115.0;1.0
68011394000117;ALMA ASSOCIACAO DE AMIGOS DO LAR DO MENOR ASSISTIDO;;1992-06-08;não;;;AVENIDA CASTELO BRANCO731, VICENTE DE CARVALHO, Guarujá, SP, 11450010;GUARUJ�;SP;-46,3053818649996;-23,9367819509996;87301.0;1.0
66995390000195;CRECHE FREI JOSE LUIZ IGEA SAINZ;CRECHE DO JARDIM RIVIEIRA;1992-06-03;não;;;RUA RAMON CAPEL CORTES, 2003, , JARDIM RIVIERA, Franca, SP, 14402048;FRANCA;SP;-47,3737;-20,515905;85112.0;1.0
67139907000107;CENTRO DE ASSISTENCIA E PROMOCAO SOCIAL NOSSO LAR;;1991-08-22;não;;;RUA MANAGE78, VILA REGENTE FEIJO, São Paulo, SP, 03347010;S�O PAULO;SP;-46,5687793249996;-23,5624284309996;88006.0;1.0
67178178000106;INSTITUICAO ASSISTENCIAL E EDUCACIONAL AMELIA RODRIGUES;;1992-06-02;não;;;RUA TAMARUTACA190, VILA GUIOMAR, Santo André, SP, 09071130;SANTO ANDR�;SP;-46,5472211939996;-23,6556008949996;85112.0;1.0
68003193000178;ACAO SOCIAL SAO FRANCISCO DE ASSIS ASSFA;;1993-10-11;não;;;RUA BORBA GATO60, VILA THOMAZINA, Campo Limpo Paulista, SP, 13230400;CAMPO LIMPO PAULISTA;SP;-46,7883406029996;-23,2084726469996;94308.0;1.0
66855156000162;ASSOCIACAO BENEFICENTE FILADELFIA;;1991-09-17;não;;;RUA XIQUE-XIQUE528, CIDADE PATRIARCA, São Paulo, SP, 03556040;S�O PAULO;SP;-46,5017186549996;-23,5390487449996;88006.0;1.0
66995713000140;ADOT - ASSOCIACAO DE ASSISTENCIA E PROTECAO AO ADOLESCENTE TRABALHADOR;ADOT;1992-02-27;não;;;RUA ALVARO ANTONIO MOSSIN185, JARDIM DIAMANTE, Sertãozinho, SP, 14177134;SERT�OZINHO;SP;-48,0088137549996;-21,1309509839996;88006.0;1.0
66995952000109;SOCIEDADE ESPIRITA ALLAN KARDEC-SEAK;;1992-04-07;não;;;RUA LIBERATO MANOPELI146, PARQUE SAO PEDRO, Pontal, SP, 14180000;PONTAL;SP;-48,0300636119996;-21,0220030149996;94910.0;1.0
67139907002584;CENTRO DE ASSISTENCIA E PROMOCAO SOCIAL NOSSO LAR;NUCLEO DE CONVIVENCIA PARA IDOSOS NOSSO LAR I;2007-11-01;não;;;RUA JALISCO158, AGUA RASA, São Paulo, SP, 03343030;S�O PAULO;SP;-46,5645127329996;-23,5637579279996;88006.0;1.0
67139907003556;CENTRO DE ASSISTENCIA E PROMOCAO SOCIAL NOSSO LAR;CCA NOSSO LAR TATUAPE;2012-12-13;não;;;RUA BAEPENDI82, TATUAPE, São Paulo, SP, 03077070;S�O PAULO;SP;-46,5767267049996;-23,5291394149996;88006.0;1.0
67161810000109;ASSC.PES.PORTADORA DE DEFICIENCIA S. FRANCISCO DE ASSIS;;1992-08-17;não;;;RUA AUGUSTO CAETANO275, JARDIM NOVA SAO JOAO, São João da Boa Vista, SP, 13874143;S�O JO�O DA BOA VISTA;SP;-46,7752999569996;-21,9706648959996;94308.0;1.0
69271930000186;ASSOCIACAO SAL DA TERRA;ASSOCIACAO SAL DA TERRA;1993-03-03;não;;;RUA BICA DE PEDRA294, VILA ANGLO BRASILEIRA, São Paulo, SP, 05028140;S�O PAULO;SP;-46,6959356059996;-23,5395022279996;88006.0;1.0
69129880000369;NUCLEO CORACAO MATERNO;NCI - NUCLEO CONVIVENCIA IDOSOS;2009-04-09;não;;;RUA GERALDO MARINO94, VILA BRASILANDIA, São Paulo, SP, 02856040;S�O PAULO;SP;-46,6931649229996;-23,4537146639996;88006.0;1.0
68164656000183;ASSOCIACAO FILANTROPICA JESUS TE CHAMA DE CANDIDO MOTA;;1994-10-18;não;;;RODOVIA FORTUNATO PETRINIKM 452,       SP 266, AGUA DO ALMOCO, Cândido Mota, SP, 19880000;C�NDIDO MOTA;SP;-50,4371197569996;-22,8167632039996;87204.0;1.0
68165141000106;ASSOCIACAO RENASCER DA TERCEIRA IDADE DE CANDIDO MOTA;;1993-08-30;não;;;RUA FELIX JABUR36, CENTRO, Cândido Mota, SP, 19880000;C�NDIDO MOTA;SP;-50,3879182089996;-22,7444072579996;87301.0;1.0
69253813000190;ASSOCIACAO BENEFICENTE SHEKINAH;;1994-09-27;não;;;AVENIDA DO TABOAO3972, TABOAO, São Bernardo do Campo, SP, 09657000;S�O BERNARDO DO CAMPO;SP;-46,5946578739996;-23,6557341129996;85112.0;1.0
68318575000190;ASSOCIACAO DOS DEFICIENTES FISICOS DE FRANCA E REGIAO;;1992-09-29;não;;;RUA JAMIL ABDALLA411, JARDIM MARIA ROSA, Franca, SP, 14405442;FRANCA;SP;-47,4134008049996;-20,5184241199996;88006.0;1.0
69116176000100;INSTITUICAO ASSISTENCIAL E EDUCACIONAL 'DR KLAIDE';;1993-03-10;não;;;RUA APIAI791, VILA CURUCA, Santo André, SP, 09291090;SANTO ANDR�;SP;-46,5161865819996;-23,6448038869996;88006.0;1.0
69117349000104;CENTRO COM DAS CRIANCAS DE N S DE GUADALUPE DO JD LAURA;;1992-12-09;não;;;RUA MADRE MARIA INES TRIBBIOLI30, JARDIM LAURA, ALVARENGA, São Bernardo do Campo, SP, 09853400;S�O BERNARDO DO CAMPO;SP;-46,6069774369996;-23,7438979209996;94308.0;1.0
71135578000101;JOCKEY INSTITUICAO PROMOCIONAL JIP;;1971-05-24;não;;;RUA GAL EUCLIDES FIGUEIREDO110, JOCKEY CLUB, São Vicente, SP, 11360160;S�O VICENTE;SP;-46,4015389689996;-23,9435379859996;94308.0;1.0
69100576000208;ASS DO ABRIGO NS SRA RAINHA DA PAZ DO JD FIM DE SEMANA;CEI CAPAO REDONDO I;2012-05-02;não;;;RUA ARROIO TIPIAIA269, CAPAO REDONDO, São Paulo, SP, 05868870;S�O PAULO;SP;-46,7735228089997;-23,6613607039996;88006.0;1.0
69100576000399;ASS DO ABRIGO NS SRA RAINHA DA PAZ DO JD FIM DE SEMANA;CEI MAE PEREGRINA;2013-12-30;não;;;"RUA YOSHIMARA MINAMOTO905, : TRAVESSA CASTRO 07;, JARDIM BRASILIA, São Paulo, SP, 05847620";S�O PAULO;SP;-46,7472733099996;-23,6546284419996;88006.0;1.0
72750185000162;ASEL ACAO SOCIAL ESTRELA DO LITORAL;ASEL;1970-05-27;não;;;RUA VASCO DA GAMA47, ESTUFA I, Ubatuba, SP, 11680000;UBATUBA;SP;-45,0770886179996;-23,4520934349996;85112.0;1.0
71554695000100;ASPPE - PESQUISA PREVENCAO E EDUCACAO;;1994-07-19;não;;;RUA JOAQUIM TAVORA93, CONJ  31, VILA MATHIAS, Santos, SP, 11075300;SANTOS;SP;-46,3274558269996;-23,9497180849996;94308.0;1.0
71729628000170;ASSOCIACAO BENEFICENTE SANTA FE;;1993-08-12;não;;;RUA RIO GRANDE853, VILA MARIANA, São Paulo, SP, 04018003;S�O PAULO;SP;-46,6406775889996;-23,5916603269996;94308.0;1.0
72112485000116;CASA DA CRIANCA DE TAPIRATIBA;;1971-03-05;não;;;RUA JOSE FLORENCIO DE SIQUEIRASN,       FR, CENTRO, Tapiratiba, SP, 13760000;TAPIRATIBA;SP;-46,7488106519996;-21,4742386309996;88006.0;1.0
72557143000100;ASSOCIACAO DE ASSISTENCIA SOCIAL 'JOANA D'ARC';CASA DO GAROTO;1971-05-24;não;;;RUA IRMA AMALIAS/N, PROLONG VILA S. JOSE, Tupã, SP, 17602180;TUP�;SP;-50,5054926389996;-21,9267600859996;88006.0;1.0
72916190000100;ASSOCIACAO SAMARITANA DE ASSISTENCIA SOCIAL 'ASAS';ASAS;1994-03-16;não;;;RUA EUGENIO BAMPA1099, CASA, ZEQUINHA AMENDOLA, Barretos, SP, 14781202;BARRETOS;SP;-48,5597935049996;-20,5275987279996;94308.0;1.0
72961519000147;CENTRO SOCIAL DE VOTUPORANGA;;1973-04-27;não;;;RUA TIBAGI3071, CXPST 38, PATRIMONIO NOVO, Votuporanga, SP, 15500007;VOTUPORANGA;SP;-49,9701146539997;-20,4264933779996;88006.0;1.0
71483242000121;ORG FUNERARIA DAS ENTIDADES BENEF E ASSIST DE SOROCABA;OFEBAS;1967-06-28;não;;;RUA BRAZ CUBAS61, SAO FELIPE, Sorocaba, SP, 18090120;SOROCABA;SP;-47,4456902749996;-23,4920914399996;96033.0;1.0
72912140000147;LAR DA CARIDADE DE VINHEDO;ASILO;1970-12-16;não;;;AVENIDA NOSSA SRA DAS GRACAS145, VILA CASCAIS, Vinhedo, SP, 13280001;VINHEDO;SP;-46,9837604009996;-23,0306722139996;87115.0;1.0
72954852000129;ASSOCIACAO BENEFICENTE IRMA ELVIRA;CRECHE IRMA ELVIRA;1966-09-30;não;;;RUA MATO GROSSO3766, CENTRO, Votuporanga, SP, 15505185;VOTUPORANGA;SP;-49,9669206329996;-20,4219099709996;85112.0;1.0
71731459000103;OBRAS SOC DO CENT ESP WANTUIL DE F DEUS CRISTO E CARIDA;;1993-09-09;não;;;ESTRADA DO TABULEIRO VERDE1000, TABULEIRO VERDE, Cotia, SP, 06720450;COTIA;SP;-46,9731205449996;-23,6365519429996;88006.0;1.0
71558449000118;CASA DO CIRINEU;CASA DO CIRINEU;1993-10-19;não;;;RUA ARNALDO GIARDINI131, JD ITANGUA, Sorocaba, SP, 18056150;SOROCABA;SP;-47,4989300049996;-23,5068613639996;88006.0;1.0
71558647000181;INTEGRAR INSTIT.TERAPEUTICA GRUPOS HABILIT.REABILITACAO;;1993-09-21;não;;;AVENIDA COMENDADOR PEREIRA INACIO1991, JARDIM VERGUEIRO, Sorocaba, SP, 18030005;SOROCABA;SP;-47,4533489699996;-23,5178158119996;85139.0;1.0
72917792000174;NUCLEO OS GUARDIOES DO AMOR;;1994-02-10;não;;;RUA PROFESSOR ANTONIO MUNHOZ210, JARDIM MARACANA, São Carlos, SP, 13571320;S�O CARLOS;SP;-47,8648956699996;-22,0379099189996;94308.0;1.0
72962152000186;ASSOCIACAO BENEFICENTE CAMINHO DE DAMASCO - ABCD;ABCD;1970-09-09;não;;;RUA BENEDITO PEREIRA1874, ESTACAO, Votuporanga, SP, 15501351;VOTUPORANGA;SP;-49,9888950169996;-20,4395800849996;94308.0;1.0
72836463000107;LAR DA CRIANCA SANTO ANTONIO;;1970-10-01;não;;;RUA PADRE M EDUARDO410, CIDADE, Valparaíso, SP, 16880000;VALPARA�SO;SP;-50,8703469659996;-21,2233985479996;94308.0;1.0
72919913000117;ASSOC PROMOCIONAL DA PAROQUIA DE SANTA RITA DE CASSIA;;1994-03-11;não;;;RUA NOSSA SENHORA AUXILIADORA585, PARQUE SANTA FELICIA JARDIM, São Carlos, SP, 13562381;S�O CARLOS;SP;-47,9144952499996;-22,0026324889996;87115.0;1.0
71565964000125;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEP DE PARANAPANEMA;;1994-09-21;não;;;RUA EUCLIDES A PEREIRA140, CENTRO, Paranapanema, SP, 18720000;PARANAPANEMA;SP;-48,7290431739996;-23,3793008179996;94308.0;1.0
71567101000197;INTEGRA-PROFIS. SOCIABILIZACAO DEF.AUDITIVO SOROCABA;;1994-01-13;não;;;RUA MASCARENHAS CAMELO,626, VILA  CAMPOS, Sorocaba, SP, 18017013;SOROCABA;SP;-47,4577253849996;-23,4930343199996;88006.0;1.0
71849079000178;ASSOCIACAO BETHEL;;1968-06-19;não;;;RUA HORTENCIA SOARES DO AMARAL381,       387, ITANGUA II, Sorocaba, SP, 18056100;SOROCABA;SP;-47,5005815599996;-23,5066904669996;88006.0;1.0
71849079000682;ASSOCIACAO BETHEL;BETHEL MAO AMIGA PRESIDENTE PRUDENTE;2001-11-29;não;;;RUA MARIA GUEVARA BRANCO188, BRASIL NOVO, Presidente Prudente, SP, 19034530;PRESIDENTE PRUDENTE;SP;-51,3817004449996;-22,0860647249996;88006.0;1.0
